"GEOID10","STATEFP10","COUNTYFP10","TRACTCE10","NAME10","NAMELSAD10","MTFCC10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10","AREA_SQFT","AREA_ACRES","POP100_RE","HU100_RE","LOGPL94171","LOGSF1","LOGACS0610","LOGSF1C","SHAPE_AREA","SHAPE_LEN","TotalPop","PopDen","SexRatio","AgeU18","Age1834","Age3564","AgeO65","ForBorn","White","Black","Asian","Hispanic","TwoOrMore","EthHet","MedHouseIncome","PubAssist","GINI","FamPovPer","UnempRate","TotalHouseH","FamHousePer","FemHeadPer","SameSexCoupPer","GrandHeadPer","LessThanHS","HSGrad","SomeColl","Bach","Master","Prof","Doc","CommuteLess10","Commute1030","Commute3060","Commute6090","CommuteOver90","ByAuto","ByPubTrans","ByBike","ByWalk","TotalHouseUnits","VacantUnitPer","RentersPer","HomeOwnPer","MedGrossRent","MedHomeVal","MedYrBuiltRaw","MedYrBuilt","MedYrMovedInraw","MedYrRentMovedIn","MedYrOwnMovedIn","TOWN_ID","TOWN","FIPS_STCO","COUNTY","AREA_ACR_1","MAtown"
"25005613300","25","005","613300","6133","Census Tract 6133","G5020",21954699,436002,"+41.9147158","-071.1609155",240999351.32,5532.5838,"7201","2738","0038047","34085","0002851","0034085",22389662.0036,23010.003577,7151,843.60482464369,1.08788321167883,0.207523423297441,0.16403300237729,0.456999021115928,0.171444553209341,0.0469864354635715,0.910082505943225,0.0260103482030485,0.00880995664941966,0.0378967976506782,0.0130051741015243,0.169559511554115,71847,0.0106194690265487,0.386,0.0685829551185073,0.0420103092783505,2825,0.701946902654867,0.153807362581947,0.154639175257732,0.0131114473020676,0.0699724517906336,0.330945821854913,0.318089990817264,0.191735537190083,0.0741965105601469,0.0150596877869605,0,0.0651428571428571,0.343142857142857,0.480571428571429,0.0885714285714286,0.0225714285714286,0.953795379537954,0.00742574257425743,0,0.00137513751375138,2825,0,0.0807079646017699,0.91929203539823,1536,253300,1976,"1970 to 1979",2001,2003,2000,293,"TAUNTON",25005,"BRISTOL",30982.8509,"TAUNTON"
"25005614000","25","005","614000","6140","Census Tract 6140","G5020",1937254,35467,"+41.8930097","-071.0937386",21233203.57,487.4473,"4472","1956","0038073","34111","0002858","0034111",1972637.03062,8926.08496236,4606,6157.96379824225,1.24027237354086,0.260963960052106,0.260529743812419,0.385149804602692,0.0933564915327833,0.166521927920104,0.594224924012158,0.116369952236214,0.0403821102909249,0.169344333478072,0.0408163265306122,0.603046555786605,39653,0.0672816060770483,0.4614,0.255460588793922,0.0922473012757605,1843,0.571351058057515,0.471035137701804,0,0.0113960113960114,0.26298044504383,0.303776129467296,0.301416048550236,0.0984490896830749,0.033378287255563,0,0,0.128031584884377,0.472081218274112,0.319232938522279,0.0626057529610829,0.01804850535815,0.911797133406836,0.0104740904079383,0,0.0281146637265711,1988,0.0729376257545272,0.77319587628866,0.22680412371134,864,241600,1939,"Prior to 1940",2010,2011,1996,293,"TAUNTON",25005,"BRISTOL",30982.8509,"TAUNTON"
"25023521101","25","023","521101","5211.01","Census Tract 5211.01","G5020",7672895,13884,"+42.0768607","-070.9597184",82733968.64,1899.3106,"4303","1618","0159280","137578","0003795","0137578",7686267.93213,12933.7378526,4338,1464.29998064616,1.04815864022663,0.23351775011526,0.184416781927155,0.426694329183956,0.155371138773628,0.0350391885661595,0.945827570308898,0.0138312586445367,0.00829875518672199,0.0119870908252651,0.0179806362378976,0.105006343843772,78516,0.00426569165143205,0.3633,0.0410480349344978,0.0415833666533387,1641,0.697745277269957,0.114410480349345,0.541666666666667,0.00873362445414847,0.0781781101291638,0.318150917743032,0.292318150917743,0.20462270564242,0.0836165873555405,0.00713800135961931,0.0159755268524813,0.0987440450411434,0.408834993503681,0.329146816803811,0.110004330879168,0.0532698137721958,0.931397306397306,0.0366161616161616,0,0.00378787878787879,1641,0,0.134064594759293,0.865935405240707,294,273900,1968,"1960 to 1969",2002,2011,2000,338,"WHITMAN",25023,"PLYMOUTH",4455.8298,"WHITMAN"
"25023524102","25","023","524102","5241.02","Census Tract 5241.02","G5020",13413932,176655,"+42.0237702","-070.9963676",146278331.55,3358.0884,"3881","1592","0159323","137621","0003805","0137621",13589756.0125,20073.3775552,3889,750.899139789884,0.952309236947791,0.190023142195937,0.211108254049884,0.414245307276935,0.184623296477244,0.0395988686037542,0.856004114168167,0.042684494728722,0,0.0534841861661095,0.0449987143224479,0.262574432267075,70889,0.0460339943342776,0.4062,0.0378787878787879,0.0742222222222222,1412,0.654390934844193,0.152597402597403,0,0,0.0495511669658887,0.404667863554758,0.28689407540395,0.1508078994614,0.0771992818671454,0.0251346499102334,0.00574506283662478,0.115188583078491,0.407747196738022,0.304281345565749,0.118756371049949,0.054026503567788,0.904880478087649,0.0423306772908367,0,0.0249003984063745,1570,0.100636942675159,0.138810198300283,0.861189801699717,1270,298100,1959,"1950 to 1959",2000,2010,1997,322,"WEST BRIDGEWATER",25023,"PLYMOUTH",10030.7085,"WEST BRIDGEWATER"
"25023524101","25","023","524101","5241.01","Census Tract 5241.01","G5020",26267913,736979,"+42.0333855","-071.0444225",290659333.62,6672.6201,"3035","1077","0159319","137617","0003804","0137617",27003243.7168,28584.9155324,3155,311.081051623705,0.912121212121212,0.242789223454834,0.172741679873217,0.406339144215531,0.178129952456418,0.0250396196513471,0.917274167987322,0.003486529318542,0.00190174326465927,0.0675118858954041,0.0098256735340729,0.154034473491879,98832,0.0104493207941484,0.3379,0,0.0447385003150599,957,0.80564263322884,0.0946822308690013,0,0.0181582360570687,0.0990004759638267,0.244645406949072,0.258924321751547,0.292241789623989,0.0932889100428368,0.00523560209424084,0.00666349357448834,0.115782219159201,0.391454169538249,0.265334252239835,0.195727084769125,0.0317022742935906,0.911609498680739,0.0455145118733509,0,0,1050,0.0885714285714286,0.130616509926855,0.869383490073145,1047,342400,1955,"1950 to 1959",2003,2012,2001,322,"WEST BRIDGEWATER",25023,"PLYMOUTH",10030.7085,"WEST BRIDGEWATER"
"25023545400","25","023","545400","5454","Census Tract 5454","G5020",16024804,17989485,"+41.7279808","-070.6833912",173306401.09,3978.5675,"5294","3313","0159460","137758","0003837","0137758",16100755.8757,61804.6112544,5610,906.713117988838,1.13064944929738,0.184135472370766,0.177718360071301,0.415329768270945,0.222816399286988,0.0508021390374332,0.78698752228164,0.0295900178253119,0.00303030303030303,0.0393939393939394,0.0828877005347594,0.378214005420674,58953,0.074632790789996,0.4382,0.0947735191637631,0.0946416144745999,2519,0.569670504168321,0.332404181184669,0,0.0355400696864112,0.0758736237434179,0.341072283389181,0.337242699856391,0.134035423647678,0.0813786500718047,0.0256103398755385,0.00478697941598851,0.170176192522561,0.370434035238504,0.338633433605501,0.0855178341211861,0.0352385045122475,0.942950285248574,0,0,0.00529747351263244,3573,0.294990204310104,0.391425168717745,0.608574831282255,933,277900,1951,"1950 to 1959",2006,2012,2000,310,"WAREHAM",25023,"PLYMOUTH",23920.2482,"WAREHAM"
"25023545300","25","023","545300","5453","Census Tract 5453","G5020",7006646,3082848,"+41.7464809","-070.6488256",75671970.15,1737.1894,"4413","3307","0159455","137753","0003836","0137753",7030184.23076,30294.1920731,4083,1509.27704924724,1.17643923240938,0.136419299534656,0.135929463629684,0.518736223365173,0.208915013470487,0.0683321087435709,0.895175116336027,0.0107763899093804,0,0,0,0.198545380513301,74063,0.0117647058823529,0.3927,0.0587204206836109,0.0199760287654814,1870,0.610160427807487,0.15512708150745,0,0,0.0925810473815461,0.332605985037406,0.297693266832918,0.175810473815461,0.0685785536159601,0.0199501246882793,0.0127805486284289,0.244676227727075,0.466753585397653,0.223815732290309,0.0256410256410256,0.0391134289439374,0.917716204869857,0,0,0.0482787573467674,3294,0.432301153612629,0.208021390374332,0.791978609625668,1006,263700,1954,"1950 to 1959",2003,2012,2001,NA,NA,NA,NA,NA,NA
"25023545200","25","023","545200","5452","Census Tract 5452","G5020",41461123,3396840,"+41.7811972","-070.6796359",482836443.45,11084.3995,"5669","2641","0159450","137748","0003835","0137748",44857152.8592,29739.2873499,5334,333.205157033494,0.955995599559956,0.198162729658793,0.274465691788526,0.420134983127109,0.107236595425572,0.0213723284589426,0.865766779152606,0.0294338207724034,0,0.0138732658417698,0.0463067116610424,0.249389066805345,65208,0.0741638390693165,0.3622,0.0862190812720848,0.100671140939597,2063,0.685894328647601,0.216961130742049,0,0.100353356890459,0.125854993160055,0.331326949384405,0.300136798905609,0.159781121751026,0.06703146374829,0.0079343365253078,0.0079343365253078,0.116295764536971,0.492821249102656,0.287150035893754,0.063173007896626,0.0405599425699928,0.952550838387442,0,0,0.0239029611130931,2912,0.291552197802198,0.212312166747455,0.787687833252545,1185,228200,1970,"1970 to 1979",2005,2012,2002,310,"WAREHAM",25023,"PLYMOUTH",23920.2482,"WAREHAM"
"25023545100","25","023","545100","5451","Census Tract 5451","G5020",28384208,2545421,"+41.7687663","-070.7545896",310151129.35,7120.0902,"6446","2995","0159445","137743","0003834","0137743",28814098.047,49694.0924481,7445,679.340779915367,1.04084429824561,0.228609805238415,0.166823371390195,0.414103425117529,0.190463398253862,0.0182672934855608,0.865413028878442,0.0212222968435191,0.00953660174613835,0.019341840161182,0.0668905305574211,0.250144850010441,74592,0.00428265524625268,0.3714,0.0769230769230769,0.0772594752186589,2802,0.654175588865096,0.17075831969449,0.0402298850574713,0.0103655210038189,0.0891472868217054,0.395348837209302,0.319767441860465,0.143604651162791,0.0424418604651163,0.00968992248062015,0,0.122649223221586,0.458435541019351,0.327337149086945,0.0367947669664759,0.0547833197056419,0.955815810487091,0.0069204152249135,0,0,3225,0.131162790697674,0.123483226266952,0.876516773733048,1173,247400,1977,"1970 to 1979",2003,2012,2002,310,"WAREHAM",25023,"PLYMOUTH",23920.2482,"WAREHAM"
"25023505200","25","023","505200","5052","Census Tract 5052","G5020",17236241,12288975,"+42.1723168","-070.7231605",189211925.29,4343.7081,"6674","3263","0159094","137392","0003757","0137392",17578433.3463,51869.4368828,6818,1024.50528511408,1.09141104294479,0.229832795541214,0.0768553828102083,0.467732472865943,0.225579348782634,0.051481372836609,0.943825168671165,0.00968025814021707,0.00733352889410384,0.0296274567321795,0.009533587562335,0.108168776746729,110515,0.0189309576837416,0.4607,0.0715456034953577,0.0546116504854369,2694,0.679658500371195,0.091206990715456,0.107784431137725,0.0169306389950847,0.0263941258186148,0.143282397301052,0.276642190910895,0.345703512601707,0.154792617582854,0.035919825362175,0.0172653304227029,0.179296346414073,0.257104194857916,0.172530446549391,0.251014884979702,0.140054127198917,0.78748370273794,0.132985658409387,0,0.0290091264667536,3063,0.120470127326151,0.185597624350408,0.814402375649592,1333,498100,1959,"1950 to 1959",2004,2011,2002,264,"SCITUATE",25023,"PLYMOUTH",11469.0944,"SCITUATE"
"25023506204","25","023","506204","5062.04","Census Tract 5062.04","G5020",5632311,5735174,"+42.1028343","-070.6583921",60100178.37,1379.7102,"4970","2880","0159117","137415","0003762","0137415",5583511.65185,17324.4429848,5512,2534.6753757028,1.17521704814522,0.199564586357039,0.172714078374456,0.451741654571843,0.175979680696662,0.0078011611030479,0.979862119013062,0.000725689404934688,0,0.0136066763425254,0.0058055152394775,0.0396845594570284,79676,0.00677310111272375,0.3703,0.0110344827586207,0.0356422326832549,2067,0.701499758103532,0.204137931034483,0,0.0448275862068966,0.0252229299363057,0.15031847133758,0.457070063694268,0.243566878980892,0.100382165605096,0.0203821656050955,0.00305732484076433,0.104514752932812,0.297191610380377,0.360113757554213,0.164237468894419,0.0739424102381799,0.928771929824561,0.0308771929824561,0,0.0129824561403509,2842,0.272695285010556,0.220125786163522,0.779874213836478,1522,384400,1954,"1950 to 1959",2001,2010,1999,171,"MARSHFIELD",25023,"PLYMOUTH",18556.6235,"MARSHFIELD"
"25023508101","25","023","508101","5081.01","Census Tract 5081.01","G5020",25693826,1124449,"+42.0957207","-070.8029708",288649017.64,6626.4696,"6708","2477","0159134","137432","0003766","0137432",26816478.4401,31693.9214235,6637,669.025702906216,0.96128841607565,0.235196624981166,0.208377278891065,0.431218924212747,0.125207171915022,0.013711014012355,0.921952689468133,0.0126563206267892,0.0141630254633117,0.0414343830043694,0.00979358143739641,0.147925656545441,91557,0.016142735768904,0.3741,0.0263157894736842,0.0436880873761748,2354,0.774851316907392,0.157894736842105,0,0.0197368421052632,0.0214689265536723,0.294463276836158,0.256949152542373,0.304858757062147,0.100564971751412,0.0135593220338983,0.00813559322033898,0.0846546627250739,0.440204246170384,0.294006987368987,0.147540983606557,0.0335931201289976,0.962668784749801,0.0225046333068573,0,0,2519,0.0655021834061135,0.203908241291419,0.796091758708581,1704,395400,1980,"1980 to 1989",2002,2012,1998,231,"PEMBROKE",25023,"PLYMOUTH",15026.6435,"PEMBROKE"
"25005631300","25","005","631300","6313","Census Tract 6313","G5020",8948260,153436,"+41.9704688","-071.2873273",97964196.7,2248.9485,"5183","2149","0038140","34178","0002872","0034178",9101208.09554,13809.5011471,5132,1485.4150415835,1.13477537437604,0.211613406079501,0.240062353858145,0.408612626656274,0.139711613406079,0.083203429462198,0.938425565081839,0.00448168355416991,0.034099766173032,0.0130553390491037,0.00993764614185503,0.118004137382608,83209,0.019127023050515,0.3843,0.00846153846153846,0.0510102683007618,2039,0.637567435017165,0.132307692307692,0.0897435897435897,0.116153846153846,0.0880754932799542,0.191306834429511,0.33600228767515,0.274521018015442,0.100657706605662,0.00714898484415213,0.00228767515012868,0.0955909596146721,0.332715820674324,0.369766580214894,0.134864764727677,0.0670618747684328,0.872105450659067,0.0605628785179907,0,0.0288564303526897,2077,0.0182956186807896,0.372731731240804,0.627268268759196,1060,309000,1959,"1950 to 1959",2006,2012,2002,16,"ATTLEBORO",25005,"BRISTOL",17795.2884,"ATTLEBORO"
"25005631800","25","005","631800","6318","Census Tract 6318","G5020",12001525,305718,"+41.9156553","-071.2903384",132467333.76,3041.0315,"7579","3030","0038159","34197","0002877","0034197",12306667.2414,18748.3870043,7221,1558.33446166216,1.06550343249428,0.229469602548124,0.174768037667913,0.444259797811937,0.151502561972026,0.049993075751281,0.887550200803213,0.0515164104694641,0.0166181969256336,0.0177260767206758,0.0216036560033236,0.209010322241552,67413,0.0194107452339688,0.4363,0.0990621336459555,0.0526183282980866,2885,0.591334488734835,0.13305978898007,0,0.00762016412661196,0.0684410646387833,0.288172903742245,0.307184310586352,0.213327996798079,0.0946567940764459,0.0224134480688413,0.00580348208925355,0.0891226127871575,0.488236922225298,0.268474951563797,0.120675339053418,0.0334901743703294,0.891572879494922,0.0568213011254461,0.0175679385122152,0.012901454844908,3014,0.0428002654280027,0.379896013864818,0.620103986135182,1019,278100,1980,"1980 to 1989",2005,2011,2001,16,"ATTLEBORO",25005,"BRISTOL",17795.2884,"ATTLEBORO"
"25005633200","25","005","633200","6332","Census Tract 6332","G5020",66568349,1183122,"+41.8194402","-071.2387688",729219677.88,16740.5803,"6118","2275","0038180","34218","0002881","0034218",67746995.8018,33900.9644818,6316,245.739007287082,0.932680538555692,0.196168461051298,0.22751741608613,0.46564281190627,0.110671310956301,0.0657061431285624,0.939518682710576,0.0109246358454718,0.0156744775174161,0.00728309056364788,0.0175744141861938,0.116886564515825,92259,0.0138358778625954,0.3227,0.0155763239875389,0.0277982779827798,2096,0.76574427480916,0.113395638629283,0,0.0130841121495327,0.0576342086916105,0.216360678596328,0.353009528236114,0.217522658610272,0.105972577271671,0.0185916802231002,0.030908668370904,0.0544973544973545,0.518783068783069,0.337301587301587,0.0195767195767196,0.0698412698412698,0.957120582120582,0.00233887733887734,0.0051975051975052,0.0101351351351351,2252,0.0692717584369449,0.0834923664122137,0.916507633587786,981,324400,1975,"1970 to 1979",1999,2011,1998,247,"REHOBOTH",25005,"BRISTOL",30386.804,"REHOBOTH"
"25005652600","25","005","652600","6526","Census Tract 6526","G5020",544661,185335,"+41.6177242","-070.9157351",5907430.12,135.6159,"2843","1164","0038434","34472","0002944","0034472",548820.403463,5548.2589278,2768,13162.5359627365,1.17439120188531,0.305274566473988,0.269147398843931,0.352962427745665,0.0726156069364162,0.279985549132948,0.408959537572254,0.0289017341040462,0.0126445086705202,0.497471098265896,0.0343208092485549,0.584279409185071,30000,0.137339055793991,0.4174,0.311111111111111,0.13355592654424,932,0.675965665236052,0.520634920634921,0,0,0.432448733413752,0.315440289505428,0.168878166465621,0.0446320868516285,0.0386007237635706,0,0,0.14103819784525,0.681684622918707,0.116552399608227,0.0607247796278159,0,0.812928501469148,0.0303623898139079,0,0.136141038197845,1165,0.2,0.805793991416309,0.194206008583691,738,129900,1939,"Prior to 1940",2007,2009,1989,201,"NEW BEDFORD",25005,"BRISTOL",12947.909,"NEW BEDFORD"
"25023543100","25","023","543100","5431","Census Tract 5431","G5020",38005424,1105747,"+41.9591000","-070.8027525",420964928,9664.025,"2820","1043","0159432","137730","0003831","0137730",39109078.0261,27815.4006153,2913,198.515611876873,0.91016393442623,0.181943014074837,0.183316168898043,0.477857878475798,0.156882938551322,0.0216271884654995,0.954685890834192,0,0.00583590799862684,0.0278063851699279,0.00789564023343632,0.0877675969637393,84602,0.0272373540856031,0.3372,0.0240963855421687,0.0642722117202268,1028,0.807392996108949,0.103614457831325,0,0,0.0523175768701239,0.324001835704452,0.300596603946765,0.21753097751262,0.0738871041762276,0.0133088572739789,0.018357044515833,0.0911722141823444,0.356729377713459,0.34876989869754,0.136758321273517,0.0665701881331404,0.910354412786657,0.0465601111883252,0,0.00347463516330785,1077,0.0454967502321263,0.130350194552529,0.869649805447471,876,353800,1980,"1980 to 1989",2002,2011,2000,240,"PLYMPTON",25023,"PLYMOUTH",9664.0249,"PLYMPTON"
"25023530300","25","023","530300","5303","Census Tract 5303","G5020",2886487,2604866,"+41.9648571","-070.6701350",31238344.22,717.1337,"3782","1910","0159359","137657","0003814","0137657",2902148.75296,8167.95348325,3913,3511.07418810478,1.1254752851711,0.173524150268336,0.208535650396116,0.448249424993611,0.169690774341937,0.0554561717352415,0.929210324559162,0.00971121901354459,0.00306670074111935,0.00894454382826476,0.0194224380270892,0.136384455440197,52695,0.0345982142857143,0.4412,0.0212981744421907,0.0356583072100313,1792,0.550223214285714,0.201825557809331,0.112359550561798,0.0344827586206897,0.0853000674308834,0.297707349966285,0.330748482805125,0.169251517194875,0.0849629130141605,0.026298044504383,0.0057316250842886,0.30033698399326,0.33698399326032,0.250631844987363,0.0438079191238416,0.0682392586352148,0.872208436724566,0.0227460711331679,0,0.0657568238213399,2031,0.117676021664205,0.532366071428571,0.467633928571429,1129,297600,1939,"Prior to 1940",2007,2010,2001,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023530200","25","023","530200","5302","Census Tract 5302","G5020",3231794,5776321,"+41.9750835","-070.6787576",35333586.87,811.1475,"3600","1675","0159355","137653","0003813","0137653",3282610.78714,8066.53100451,3469,2780.09984547282,1.14665841584158,0.208129143845489,0.234073219948112,0.406745459786682,0.151052176419717,0.165465552032286,0.896511963101758,0.0138368405880657,0,0.0570769674257711,0.0198904583453445,0.192817061647449,54009,0.0432395332875772,0.5055,0.109480812641084,0.0431910569105691,1457,0.608098833218943,0.31038374717833,0.0887096774193548,0.0237020316027088,0.108950992304577,0.377075739165654,0.318347509113001,0.113001215066829,0.0607533414337789,0.0182260024301337,0.00364520048602673,0.242341356673961,0.392778993435449,0.2472647702407,0.0738512035010941,0.0437636761487965,0.898666666666667,0.0565333333333333,0.00746666666666667,0,1637,0.109957238851558,0.523678792038435,0.476321207961565,1213,289900,1945,"1940 to 1949",2007,2011,2001,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023530700","25","023","530700","5307","Census Tract 5307","G5020",30298735,48418140,"+41.9476234","-070.5958025",328728370.36,7546.565,"4242","2539","0159381","137679","0003818","0137679",30539987.1807,51519.0011904,5115,437.241026729334,1.17474489795918,0.10713587487781,0.10830889540567,0.409579667644184,0.374975562072336,0.0563049853372434,0.978103616813294,0.00762463343108504,0.0121212121212121,0.00195503421309873,0.000195503421309873,0.0431044337997322,91033,0.00417885499373172,0.4406,0.0484988452655889,0.0415523324186593,2393,0.723777684914333,0.166859122401848,0.160804020100503,0.0155889145496536,0.0176129779837775,0.155272305909618,0.26558516801854,0.325144843568946,0.186558516801854,0.0363847045191193,0.013441483198146,0.111274509803922,0.442156862745098,0.284313725490196,0.0926470588235294,0.0696078431372549,0.789717656974294,0.0539401601348504,0,0.00379266750948167,2854,0.161527680448493,0.230672795653991,0.769327204346009,2008,491200,1994,"1990 to 1999",2007,2011,2006,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023530600","25","023","530600","5306","Census Tract 5306","G5020",98855375,6690847,"+41.8698585","-070.6603338",1136043323.65,26079.9661,"6364","2016","0159375","137673","0003817","0137673",105542300.57,52067.9055002,6475,169.644290965463,0.672694394213382,0.167876447876448,0.237683397683398,0.465482625482625,0.128957528957529,0.0483397683397683,0.830733590733591,0.0701158301158301,0.0135907335907336,0.0497297297297297,0.0335135135135135,0.302307717535517,96402,0.00556173526140156,0.4031,0.0157593123209169,0.0563560678834454,1798,0.776418242491657,0.0802292263610315,0,0.0114613180515759,0.0705832628909552,0.333685545224007,0.303254437869822,0.168850380388842,0.105240912933221,0.0105663567202029,0.00781910397295013,0.0580277678889284,0.570665717337131,0.215735137059452,0.0836596653613386,0.0719117123531506,0.945927209705373,0.0214904679376083,0,0.00623916811091854,2043,0.119921683798336,0.0417130144605117,0.958286985539488,1155,342100,1978,"1970 to 1979",2000,2006,1999,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023530500","25","023","530500","5305","Census Tract 5305","G5020",7200613,2789882,"+41.9458544","-070.6510226",78104703.39,1793.0373,"5680","2528","0159369","137667","0003816","0137667",7256193.3791,12632.4965715,5007,1800.97583358528,1.27487505679237,0.141601757539445,0.218294387857,0.371879368883563,0.268224485719992,0.0677052127022169,0.897942879968045,0.0311563810665069,0.0189734371879369,0,0.0153784701418015,0.192367872914808,55742,0.035609756097561,0.5244,0.0551601423487545,0.0584484590860786,2050,0.548292682926829,0.322064056939502,0.116104868913858,0.0275800711743772,0.0773699498283602,0.409030895167679,0.275151835225772,0.166886717718511,0.0557169263269078,0.0124108793240032,0.00343279640876683,0.14619412001611,0.509464357631897,0.254933548127265,0.0579943616592831,0.031413612565445,0.803749043611324,0.0328997704667177,0,0.0849273144605968,2411,0.149730402322688,0.44,0.56,1185,349000,1957,"1950 to 1959",2004,2011,1997,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023530400","25","023","530400","5304","Census Tract 5304","G5020",15020196,2091703,"+41.9188422","-070.7175386",184181386.53,4228.2228,"5823","2274","0159364","137662","0003815","0137662",17111079.139,23106.0209841,6007,1035.81404663428,1.10771929824561,0.20359580489429,0.176960213084734,0.425670051606459,0.193773930414516,0.049109372398868,0.922590311303479,0.00699184285000832,0.0231396703845514,0.0292991509905111,0.00815714999167638,0.14738434702824,99063,0.0242825607064018,0.3693,0.0237247924080664,0.0346244131455399,2265,0.744370860927152,0.0966785290628707,0.0909090909090909,0,0.0361958836053939,0.301632363378282,0.323633782824698,0.217411876035013,0.0771232552637805,0.0196356754199196,0.0243671634729122,0.250625782227785,0.379224030037547,0.211201501877347,0.108260325406758,0.0506883604505632,0.953812771233726,0.0340979541227526,0.0027898326100434,0,2408,0.0593853820598007,0.0768211920529801,0.92317880794702,1672,330000,1976,"1970 to 1979",2000,2011,2000,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023530100","25","023","530100","5301","Census Tract 5301","G5020",10807302,342542,"+41.9525076","-070.7002574",120009214.06,2755.0325,"3808","1632","0159352","137650","0003812","0137650",11149265.4162,16965.9588879,4032,966.28002067491,1.27027027027027,0.222470238095238,0.202628968253968,0.384920634920635,0.189980158730159,0.0510912698412698,0.849206349206349,0.0235615079365079,0.0131448412698413,0.0687003968253968,0.0171130952380952,0.273400900435406,50645,0.0363984674329502,0.4652,0.138353765323993,0.134406057737814,1566,0.729246487867177,0.325744308231173,0,0,0.0430068666425732,0.357788218286953,0.311167329237441,0.238164076617275,0.0480664980122877,0,0.00180701120346946,0.0961424332344214,0.46646884272997,0.284272997032641,0.0991097922848665,0.0540059347181009,0.865588399330731,0.0446179587283882,0,0.0295593976575572,1699,0.0782813419658623,0.233716475095785,0.766283524904215,642,261000,1977,"1970 to 1979",2004,2010,2003,239,"PLYMOUTH",25023,"PLYMOUTH",65726.9436,"PLYMOUTH"
"25023508200","25","023","508200","5082","Census Tract 5082","G5020",21836100,1927301,"+42.0543663","-070.7939040",255769851.12,5871.6678,"6031","2090","0159144","137442","0003768","0137442",23761891.7988,24050.5553945,6316,749.146596690801,1.05331599479844,0.247308423052565,0.172894236858771,0.431760607979734,0.14803673210893,0.0524065864471184,0.92162761241292,0.00284990500316656,0.0227992400253325,0.0186827105763141,0.0305573147561748,0.149725573059323,100946,0.0213505461767627,0.3471,0.0148975791433892,0.0504562533548041,2014,0.799900695134062,0.140285536933582,0,0.0111731843575419,0.0525934861278649,0.233534378769602,0.333655006031363,0.291917973462002,0.069481302774427,0.0113389626055489,0.0074788902291918,0.105279600124961,0.344892221180881,0.2524211184005,0.176507341455795,0.120899718837863,0.830091533180778,0.0769450800915332,0,0.0040045766590389,2100,0.040952380952381,0.0422045680238332,0.957795431976167,NA,376000,1978,"1970 to 1979",1997,2011,1997,231,"PEMBROKE",25023,"PLYMOUTH",15026.6435,"PEMBROKE"
"25023508102","25","023","508102","5081.02","Census Tract 5081.02","G5020",8874013,1359188,"+42.0461039","-070.8250739",110141718.07,2528.5059,"5098","1985","0159140","137438","0003767","0137438",10232541.3764,15923.2341122,5213,1521.48413575684,1.06373713380839,0.22213696527911,0.169000575484366,0.48283138308076,0.126031076155764,0.0301170151544216,0.937464032227124,0.00153462497602148,0.00364473431805103,0.0249376558603491,0.0310761557644351,0.120523662438585,87194,0.0355276907001045,0.3713,0.027536231884058,0.0657516757101819,1914,0.721003134796238,0.172463768115942,0.0932203389830508,0.0246376811594203,0.0729671513193323,0.409531502423263,0.293214862681745,0.13785675821217,0.0807754442649435,0.00565428109854604,0,0.047366560622128,0.406857546836338,0.351714386709085,0.134323082361258,0.0597384234711912,0.920727522306108,0.0466712422786548,0,0.00343170899107756,2011,0.0482347090999503,0.124869383490073,0.875130616509927,1389,308800,1961,"1960 to 1969",1999,2011,1996,231,"PEMBROKE",25023,"PLYMOUTH",15026.6435,"PEMBROKE"
"25023504102","25","023","504102","5041.02","Census Tract 5041.02","G5020",29043621,385789,"+42.1510550","-070.7952270",316752153.52,7271.6289,"5136","1780","0159078","137376","0003754","0137376",29427355.6846,36897.2055822,5154,459.614178273432,1.07404426559356,0.303065580131936,0.108071400853706,0.437524253007373,0.151338766006985,0.0254171517268141,0.966821885913853,0,0.000776096235933256,0.0207605743112146,0.0097012029491657,0.064823837146881,137557,0.0173341303048416,0.4231,0.0142954390742001,0.0525335320417288,1673,0.878063359234907,0.0776038121170865,NA,0.0108917631041525,0.0230815347721823,0.131294964028777,0.182853717026379,0.410671462829736,0.185851318944844,0.0473621103117506,0.0188848920863309,0.0961027457927369,0.369796279893711,0.272807794508415,0.197519929140833,0.0637732506643047,0.79537149817296,0.105156313438896,0,0.0101502233049127,1817,0.0792515134837644,0.0119545726240287,0.988045427375971,NA,636500,1972,"1970 to 1979",2001,NA,2001,219,"NORWELL",25023,"PLYMOUTH",13593.5525,"NORWELL"
